,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
1540,9450,0.8572697202469622,33,0.6946695433696344,13
1541,9451,0.8095480259187726,30,0.7164316074415497,10
1542,9452,0.8726420296573875,33,0.8165718404407615,11
1543,9453,0.8862762524244076,34,0.7665303426497498,18
1544,9454,0.8239184682998347,31,0.7433171847745944,12
1545,9455,0.8373693796773253,39,0.7700170777076613,13
1546,9456,0.8871022008654075,37,0.8039135978274544,11
1547,9457,0.8486544191621344,37,0.7441001567742133,11
1548,9460,0.8627821097169257,33,0.7629541265395384,9
1549,9461,0.8876493568323128,33,0.8000784358094628,10
1550,9462,0.8143628319266271,44,0.7842768432132348,15
1551,9463,0.8870160442806134,34,0.7861366463459343,13
1552,9464,0.8820560862999738,33,0.7856030342548672,16
1553,9465,0.834327462938838,36,0.7514579196121122,15
1554,9466,0.8628583161759716,33,0.7899803002533251,13
1555,9468,0.8529809162479004,33,0.771200197668041,10
1556,9469,0.8842293027271536,34,0.7676893783076005,10
1557,9470,0.8342940835136162,32,0.7576628259149782,13
1558,9472,0.8519763867367555,34,0.7637356627510067,10
1559,9473,0.8606453393447372,33,0.7286409278564455,11
1560,9474,0.8604307912896862,36,0.7308847566196771,15
1561,9475,0.8739305041795559,33,0.7874250298040144,11
1562,9476,0.8792954201622104,34,0.7596714306327338,13
1563,9477,0.8451051976643618,33,0.7481703126216175,12
1564,9478,0.8937574518906322,33,0.81800897516212,11
1565,9479,0.7809133305840703,33,0.6825697100094861,29
1566,9480,0.8863957479977685,34,0.7699872629533584,18
1567,9481,0.8205416845486327,34,0.7262263817497999,9
1568,9483,0.8820226464891647,32,0.798298667030041,11
1569,9484,0.8577953154238668,33,0.7370603433401322,10
1570,9485,0.8309025589053153,34,0.7553050257006024,10
1571,9486,0.873946015872276,36,0.8203624539071472,16
1572,9487,0.8841449171235116,33,0.7827923625666203,12
1573,9488,0.8630081564516865,34,0.7623342672010142,11
1574,9490,0.7940090195595421,32,0.6781324760063184,10
1575,9492,0.8258767139420432,55,0.7398894972585399,20
1576,9493,0.8753471475477291,34,0.801412565253612,24
1577,9495,0.7989159423712014,33,0.6724755468411635,14
1578,9496,0.832141457571544,34,0.763648530735038,11
1579,9497,0.8827114353948282,67,0.7673220879794878,14
1580,9499,0.8237920258694983,40,0.7451131451727998,10
1581,9500,0.8698587321820079,33,0.7763820700110675,15
1582,9501,0.8304272450556714,33,0.7500801357158343,12
1583,9502,0.8338314892610252,32,0.751647481403333,10
1584,9503,0.8871765108722195,32,0.8175968016252393,12
1585,9504,0.8620100264621814,34,0.7778775545689803,12
1586,9505,0.8055418608430733,32,0.7290886105351473,11
1587,9506,0.8386188758027119,41,0.794682562053784,10
1588,9507,0.8921614223799581,34,0.8315844153893339,10
1589,9508,0.8476426260405048,34,0.7501049146712263,9
1590,9509,0.8679715643475784,33,0.790057975671536,16
1591,9510,0.8425546360567573,54,0.7688872846302828,15
1592,9511,0.8740302476212523,33,0.7673719372647487,15
1593,9512,0.8174513163802093,33,0.7516114950612817,11
1594,9513,0.8873800656721913,33,0.8046606468424767,37
1595,9515,0.8610095364238732,32,0.7875572447757723,10
1596,9516,0.8412643747120133,33,0.763845079634773,23
1597,9517,0.863057036893877,35,0.7908341706139839,12
1598,9518,0.870921429366309,41,0.8040296429851044,9
1599,9519,0.8500729737956987,33,0.736845854679567,10
1600,9521,0.8848854963963936,34,0.7914821332009949,10
1601,9522,0.8194825226717662,34,0.7241390920984578,11
1602,9523,0.8419296299084863,33,0.7719367625380686,15
1603,9524,0.8740270673044774,33,0.7732328916976362,17
1604,9525,0.8493630959674918,33,0.7629324117954067,10
1605,9526,0.8804215252715148,45,0.797642480846795,13
1606,9527,0.8876627733078221,34,0.8150066552171601,16
1607,9528,0.8324060294843931,34,0.7415313009414423,10
1608,9529,0.8838169287594835,39,0.7903411542210756,10
1609,9530,0.8463232380055292,34,0.769730688324255,10
1610,9531,0.834574313336542,32,0.7214323415681967,11
1611,9532,0.8144874900231125,34,0.6911130709742968,10
1612,9533,0.8809998294847342,33,0.8175292120283574,13
1613,9534,0.9051656148263976,40,0.829166821300102,12
1614,9535,0.8268514837014362,33,0.7150614110233019,17
1615,9536,0.8553443350922177,33,0.7839737651448099,10
1616,9537,0.8818385972396174,33,0.8015740343159145,15
1617,9538,0.8538083017036757,33,0.7380128865459128,13
1618,9541,0.8742777694236543,33,0.7613733366586801,11
1619,9542,0.8461770144932035,44,0.777463315621855,12
1620,9543,0.889971543111857,34,0.8103653709810218,11
1621,9544,0.8200883798922596,33,0.7872774059473036,16
1622,9545,0.9065181453109247,75,0.79353851978862,16
1623,9546,0.8455582671232263,33,0.7392644352746014,14
1624,9547,0.8426811521792216,34,0.7300522295975544,10
1625,9548,0.8657608889586469,34,0.7679039037706177,20
1626,9549,0.833318603629556,45,0.760243865082646,20
1627,9550,0.86456866063545,41,0.7868419180049409,9
1628,9551,0.8645252009725547,33,0.7583745302202651,15
1629,9552,0.8577108012674431,42,0.7196226068583264,11
1630,9553,0.864122658773574,34,0.7564782548800663,11
1631,9554,0.8753859889519133,65,0.8049935741581788,22
1632,9555,0.8699412401760068,34,0.7824023728801757,10
1633,9556,0.8156365670555074,49,0.7476258929976272,12
1634,9557,0.8846059232428359,34,0.7817747488986471,9
1635,9558,0.8476885776118507,33,0.7552457260450685,11
1636,9559,0.8768492198577855,33,0.8007990462637347,13
1637,9560,0.8411483583524297,32,0.7704961169200918,12
1638,9561,0.8579796069041314,33,0.7729919453466271,12
1639,9562,0.8815454498014732,32,0.8005660277838276,10
1640,9564,0.8299190814758526,33,0.7074218491030344,15
1641,9565,0.8880804031044387,39,0.7762353692630253,10
1642,9566,0.8877949088641431,33,0.811772438252276,16
1643,9567,0.8857929524150571,32,0.8100055392323492,10
1644,9568,0.8854408136279329,37,0.7700685712802885,10
1645,9571,0.8359381829745285,49,0.7832903667246548,10
1646,9572,0.8158375117187372,36,0.7412887849718302,20
1647,9573,0.853460006962537,32,0.7875200551633272,15
1648,9574,0.8836873341323727,34,0.7622896125725311,10
1649,9575,0.8834324045257611,33,0.7996858697524716,12
1650,9576,0.8208412147960782,32,0.7578741995548651,15
1651,9577,0.8766374742070945,33,0.7746733155543555,9
1652,9582,0.888701392598904,33,0.8055849508364221,10
1653,9583,0.8352729413387958,77,0.7700984953633043,32
1654,9584,0.875309304776396,32,0.7780130901951577,10
1655,9585,0.8299470349908527,34,0.7561798309507645,12
1656,9586,0.8593455768801569,33,0.765560220794021,18
1657,9587,0.8410213003795919,33,0.8011272456357393,10
1658,9588,0.8793704155371629,30,0.7865549968115055,10
1659,9589,0.8947109551398317,36,0.7752144131097276,15
1660,9590,0.8617184630723496,33,0.7647207503780719,14
1661,9591,0.8629472410936678,33,0.7826880875131602,14
1662,9592,0.8632839573978192,34,0.7660025426058984,32
1663,9593,0.8304724950881717,34,0.7719695684210772,12
1664,9595,0.8865638203508848,34,0.8045637035032113,11
1665,9596,0.88390272679906,34,0.8093638422879341,12
1666,9598,0.8296774236212865,34,0.7156073956476009,11
1667,9599,0.8342074341656053,34,0.7312422366510608,10
1668,9600,0.8446006672228848,33,0.7328231543021674,10
1669,9601,0.8890557302233538,34,0.7995042939834077,10
1670,9602,0.843828531886924,32,0.7620257173549272,13
1671,9604,0.8430053035399385,34,0.7652390923337795,10
1672,9605,0.857264697396764,84,0.7601467216814124,32
1673,9606,0.8411440632970644,33,0.7630800305237905,15
1674,9607,0.8434331787506611,32,0.7535944201883503,16
1675,9608,0.866788022796318,34,0.770988705264288,11
1676,9609,0.8503964684034817,33,0.783847722698464,16
1677,9610,0.8166192258775026,33,0.743060898919582,10
1678,9611,0.8855838662369754,49,0.7830990601028558,15
1679,9612,0.8252237664878864,32,0.7245752116444777,16
1680,9613,0.8297023606745555,33,0.7486434863319397,12
1681,9614,0.8494082541352307,34,0.7567508059445274,9
1682,9615,0.8519126560631126,33,0.8055673141010878,12
1683,9618,0.8715126243118144,33,0.7545165504042006,12
1684,9619,0.8690786000751461,34,0.8122131132803279,12
1685,9620,0.8451958184818965,35,0.7751088055577756,15
1686,9621,0.8295176249081353,40,0.7772195044537084,10
1687,9623,0.8412772137714055,52,0.7636100237682505,16
1688,9624,0.8463750500392387,32,0.7231815009095045,11
1689,9625,0.8940781182164125,32,0.8263632129951425,12
1690,9627,0.8860769869127978,52,0.7999068464286587,25
1691,9628,0.864407496080648,33,0.7370664978423027,12
1692,9630,0.8509725520514357,33,0.7929016228003413,12
1693,9631,0.8804617556990112,32,0.7634269565311115,11
1694,9632,0.8451064473399299,34,0.7861139352464295,11
1695,9633,0.8886654347741103,32,0.8215716594413349,12
1696,9634,0.8487072074695937,33,0.787030849638829,13
1697,9635,0.8360783781860575,36,0.6932661489030323,15
1698,9636,0.8715478975842558,32,0.7961101906710945,13
1699,9637,0.8867171060366648,34,0.8139432964945883,15
1700,9638,0.8599830747190429,32,0.7848845770271682,12
1701,9639,0.8269541569509917,51,0.777499467525885,12
1702,9640,0.8200622481673003,32,0.7726003438135272,15
1703,9641,0.872407833746619,34,0.7469558057862498,10
1704,9642,0.8680936058540125,33,0.8084916618218251,16
1705,9643,0.8910446565975866,35,0.8070956015995154,10
1706,9645,0.8759956961698779,34,0.7945642135639923,12
1707,9646,0.8450135103718851,33,0.7518391765818627,19
1708,9647,0.8316512223138204,99,0.7644912582429457,20
1709,9648,0.8203032732654917,34,0.7518564042657312,14
1710,9649,0.8431007584517808,55,0.7414838676329418,13
1711,9650,0.8719797433310346,34,0.8003899388326814,12
1712,9651,0.8875114558253995,33,0.8042159129363726,14
1713,9652,0.8240796200472346,33,0.7389048482640934,15
1714,9653,0.8254696786080793,33,0.7378721154449168,11
1715,9654,0.8117911262082002,33,0.7380249524494726,12
1716,9655,0.8853695747473669,34,0.7968560094936195,16
1717,9656,0.8595408157854431,46,0.7796808886153266,10
1718,9657,0.8533864993461109,33,0.7917709995490599,10
1719,9658,0.7554144274820832,38,0.6873082055534808,10
1720,9659,0.8776900649240083,41,0.8149349542062493,14
1721,9660,0.8487654581847787,69,0.8145105667332141,28
1722,9661,0.8399925302802715,33,0.7414729237154316,16
1723,9662,0.8899420183876215,33,0.8066671354960058,10
1724,9663,0.8342557534464626,34,0.7733160692238698,16
1725,9665,0.8265095405911871,33,0.7727577531753891,11
1726,9667,0.8606323257616166,33,0.7624949635730338,12
1727,9668,0.8163294424278824,34,0.7483150484409572,9
1728,9670,0.8748106907578824,33,0.7531628517832806,10
1729,9671,0.8555559904569427,41,0.7609351453565545,9
1730,9672,0.8434089552814231,62,0.7893619328512571,16
1731,9673,0.7917672846540648,33,0.740676406669881,10
1732,9674,0.8517806420755659,33,0.7823130131205522,17
1733,9675,0.8809457216942688,33,0.7881282458046321,10
1734,9676,0.8566008362108194,34,0.8095068072297338,10
1735,9677,0.8917355954471147,33,0.7971948815241832,14
1736,9679,0.8928703276085717,33,0.8222342781087382,12
1737,9680,0.8516257818839998,59,0.7761721527207244,19
1738,9681,0.8377637578863345,37,0.7675877919033725,13
1739,9683,0.7998734244340135,33,0.718768719487355,13
1740,9684,0.8218657103260439,50,0.7416632223271366,10
1741,9685,0.8587812905695515,33,0.8072608300259035,13
1742,9686,0.8740558890489164,33,0.7443596785198162,27
1743,9687,0.8511768918161089,31,0.7535952831915368,11
1744,9688,0.8511642675802529,90,0.7867682431907019,10
1745,9689,0.7954418983624446,45,0.7162464089920086,11
1746,9690,0.883172041116014,34,0.7825729627723367,13
1747,9691,0.8759180632896656,32,0.7704805493788198,15
1748,9692,0.882151223287799,33,0.8020237017428093,11
1749,9693,0.820245127066255,33,0.7341670123290612,14
1750,9694,0.8286721648505753,40,0.7687586734966064,9
1751,9695,0.8905256460299924,34,0.8144375398835999,10
1752,9698,0.8651816014187993,32,0.7559888736314992,14
1753,9699,0.8877712432079155,39,0.7553280118633734,12
1754,9701,0.8246662658705105,34,0.7534123913236334,18
1755,9702,0.8359775024068502,33,0.7400278747110706,11
1756,9703,0.8635438162548523,33,0.7394220962994085,14
1757,9704,0.8871816153470935,32,0.8133477815571245,11
1758,9705,0.8800523296773585,33,0.7776069966393473,10
1759,9706,0.8627231134404227,34,0.7757575350919332,14
1760,9707,0.893326996622666,31,0.8278254307654578,10
1761,9708,0.8400618111130915,34,0.7580684837708157,11
1762,9709,0.8202182085428076,33,0.739907974733708,11
1763,9710,0.8652791702841911,60,0.771483145735285,13
1764,9711,0.8149199801895428,32,0.7664936476103945,12
1765,9712,0.834753154339335,34,0.7608171944483736,13
1766,9714,0.7950301752585622,38,0.7159271877758095,11
1767,9715,0.8548928318477106,33,0.7933019731530329,10
1768,9716,0.883398205866717,32,0.8012304904659879,13
1769,9717,0.8616624875739719,34,0.7203628792429512,16
1770,9718,0.8243650791950691,34,0.7140593541426494,12
1771,9719,0.8836381102992278,33,0.8087178764920786,10
1772,9720,0.8267492064983971,50,0.7038879999476051,14
1773,9723,0.816224332311685,46,0.7745153120224209,10
1774,9725,0.8061697120441187,34,0.7127654437435903,18
1775,9729,0.8306929248178287,33,0.7016859690429533,11
1776,9730,0.8697165267951895,34,0.7884504191865668,11
1777,9731,0.8150767997790282,33,0.7457807216471345,11
1778,9732,0.8849522966562064,33,0.7675077068215914,12
1779,9733,0.8381892445325059,34,0.7514509558106217,11
1780,9736,0.8934221277322795,38,0.7868275403898805,10
1781,9737,0.8420478537792719,32,0.7968380447665276,13
1782,9738,0.8836271990043162,31,0.7486076379535139,16
1783,9739,0.8570029516506377,34,0.7608951726236061,10
1784,9740,0.8724407906973084,34,0.7656705577008609,10
1785,9741,0.792396438276344,34,0.7077469250514588,14
1786,9742,0.8737780498616695,35,0.7971036465920236,9
1787,9743,0.8874724082602978,33,0.8053369619792002,16
1788,9744,0.8579935709198443,36,0.7864801837761459,9
1789,9745,0.824560877674019,33,0.7366848696511591,11
1790,9746,0.8729594839816538,34,0.7980688377027545,10
1791,9747,0.8650147372922029,48,0.7797962783777972,14
1792,9748,0.8524758408448793,34,0.7379775736241783,10
1793,9749,0.8596786989779032,34,0.762604602644731,25
1794,9751,0.843671153481415,33,0.7775679345656025,15
1795,9752,0.8885035362688729,33,0.7807629577943251,20
1796,9753,0.8082031555589788,33,0.7328496309686414,12
1797,9754,0.8491575067775242,42,0.7401922655737895,10
1798,9755,0.8263377080667496,32,0.7445918177586422,13
1799,9756,0.8640675728928788,46,0.7788848770941926,14
1800,9757,0.8465051143758442,33,0.7500178041525768,14
1801,9758,0.8312224987941144,33,0.7185120102605562,15
1802,9760,0.8315910498572993,34,0.7716234210816095,10
1803,9762,0.8388944450854015,34,0.7421914330836455,12
1804,9764,0.8549362491670681,38,0.7500282035956715,10
1805,9765,0.8652132262658078,33,0.7645325812379757,12
1806,9766,0.8639844566963208,33,0.8243862448129919,11
1807,9767,0.8845847233234133,35,0.7668324218178705,10
1808,9768,0.8798036852631853,33,0.7890671096864624,10
1809,9769,0.8235172081641137,34,0.7722510388457242,13
1810,9771,0.8266705146318605,34,0.7651399402273187,12
1811,9772,0.8672055083600657,33,0.7668317796508971,15
1812,9773,0.8415173503621756,33,0.8035022603507086,14
1813,9776,0.7843221615259788,51,0.6619506709364461,9
1814,9778,0.8975844015515717,33,0.8197595374404906,10
1815,9779,0.8814671882811479,32,0.7884127621584583,11
1816,9780,0.8605442517628481,55,0.7974058386522956,15
1817,9781,0.8823226048334907,34,0.7631443492085408,11
1818,9782,0.8353695233859005,33,0.7795711445653242,27
1819,9783,0.7813108721271805,33,0.732964778853128,12
1820,9785,0.8354884789709037,33,0.745487956826244,13
1821,9786,0.8911245528061628,34,0.8221117931914542,11
1822,9787,0.8652217595332495,33,0.7989100393116859,13
1823,9788,0.886254516151472,32,0.8095292666934452,16
1824,9789,0.8414094920251372,33,0.7341254425173049,14
1825,9790,0.8296760535090107,33,0.7769957933037661,10
1826,9792,0.9009997105905964,34,0.8146331589435977,13
1827,9793,0.8885416041537508,33,0.7886123915294031,25
1828,9795,0.8272500036713826,34,0.7733368507509313,12
1829,9796,0.8927447036194703,32,0.7812535083868587,12
1830,9797,0.8591156651728071,35,0.7873245601528587,16
1831,9799,0.857883139513452,35,0.7836215690671424,15
1832,9801,0.8607911346803189,34,0.7744191159603373,12
1833,9802,0.8126021682021264,38,0.7260128801303142,9
1834,9803,0.8222598188002727,58,0.7356279190111168,10
1835,9805,0.8185086167399959,33,0.7664224367103187,11
1836,9806,0.8432809327623653,37,0.7390349586740214,13
1837,9807,0.828747249844574,32,0.7493641043491746,10
1838,9808,0.8268933964782551,33,0.7570890993263126,16
1839,9809,0.8761540653637325,32,0.776971419530108,10
1840,9810,0.8684355802113599,33,0.7871526725787003,15
1841,9812,0.8198368484846333,35,0.7284772859803744,10
1842,9813,0.8670347273199763,35,0.7726156357169948,19
1843,9815,0.8795610560330783,34,0.8014026610838852,11
1844,9816,0.8499305400137389,33,0.767131876164222,10
1845,9819,0.8720616905963583,35,0.716592995525777,13
1846,9820,0.8371546529918572,33,0.7675459965052108,13
1847,9821,0.8771493412592656,34,0.7946124153732321,19
1848,9822,0.8701240430283915,33,0.744594347200281,10
1849,9823,0.8640283228006809,33,0.7922505417783959,13
1850,9824,0.8698717696650687,34,0.7758922560067019,10
1851,9825,0.879637299608282,33,0.7367232987132111,10
1852,9826,0.880232233937939,34,0.7891624691610113,16
1853,9827,0.8893303302140839,32,0.8145875814016683,11
1854,9828,0.8881633434998356,33,0.7978836280410422,19
1855,9829,0.8281428594183552,34,0.7422062329339667,9
1856,9831,0.8685509559484869,46,0.796864661021565,14
1857,9832,0.8472906695108892,34,0.7679920410663197,13
1858,9833,0.8588822708586126,33,0.7624750287040822,9
1859,9834,0.8626265127859221,35,0.7746216578628088,13
1860,9835,0.8389143702424455,33,0.7643178144449877,11
1861,9838,0.8258383366472228,34,0.7636156441428544,11
1862,9839,0.8396427115797075,31,0.7941706166242323,14
1863,9840,0.8359726435178111,32,0.7428009800224933,12
1864,9842,0.8267749238637079,33,0.7711513784522912,20
1865,9843,0.838225331219476,32,0.7588033107258592,11
1866,9844,0.866411184039643,33,0.7924824951641817,18
1867,9845,0.8142496390005736,59,0.7303554481537918,14
1868,9846,0.8550796095313036,33,0.7698230941517176,13
1869,9847,0.8811841212214384,32,0.7895268597588784,13
1870,9848,0.8359507231045082,34,0.7550210455012117,13
1871,9849,0.8243316527486366,33,0.7570938253204422,10
1872,9850,0.8401090673757171,33,0.7276534000574166,15
1873,9851,0.8795281182044378,34,0.8028668617989815,10
1874,9852,0.8908113524963517,55,0.8052803148489591,13
1875,9853,0.8178229029588725,34,0.7127100202743238,10
1876,9854,0.8959555038187054,33,0.8057805960974951,13
1877,9855,0.8734206534635398,32,0.8194838613849356,20
1878,9856,0.8657544054439902,32,0.7840127823260038,11
1879,9857,0.8603933452847592,33,0.7755813677267841,12
1880,9858,0.8241265784186423,33,0.7370926745167653,11
1881,9859,0.8405326977898065,33,0.7666180360678208,13
1882,9860,0.8886710271808976,32,0.8243708494953558,25
1883,9861,0.8749820863579733,39,0.7889717181341096,9
1884,9862,0.8540100371807487,34,0.7655680585245804,10
1885,9864,0.8788736844124635,33,0.7983145071379,15
1886,9870,0.8519540702003018,31,0.7775051573352886,10
1887,9871,0.7867852205138085,33,0.7105280714094929,17
1888,9872,0.8594534588498435,32,0.7739679671919679,10
1889,9873,0.8060765102818757,33,0.7278995939562943,18
1890,9874,0.8525439020366531,33,0.7893959235467325,10
1891,9875,0.8609531351509253,36,0.7773118627613016,12
1892,9876,0.8695164879168372,34,0.7784872425905258,15
1893,9877,0.8898359665628812,32,0.8011398475557483,13
1894,9878,0.8763857654603479,36,0.7865801097055759,9
1895,9879,0.8819660940275678,37,0.7959507840486441,12
1896,9881,0.808701375859699,37,0.7587245602044829,13
1897,9883,0.8543207985825815,33,0.7601715060395693,11
1898,9884,0.8844193576359811,33,0.8004901029763102,12
1899,9885,0.8430225718493207,34,0.7881346558165011,13
1900,9888,0.8555560559986221,33,0.7137933610160507,15
1901,9889,0.8684094136188636,35,0.7763673642406622,11
1902,9890,0.8442763092300531,33,0.7361420838778657,10
1903,9891,0.8457354134789877,33,0.797938095281866,10
1904,9892,0.8369899404812016,33,0.6932201383116918,10
1905,9893,0.8894441108113931,44,0.7845867648998927,12
1906,9894,0.8821662811016059,33,0.7858835072304805,15
1907,9895,0.8850468356023222,34,0.8124384788858868,14
1908,9896,0.8295922458146493,34,0.7537453989293625,10
1909,9897,0.8310555975205443,37,0.7926212708821039,13
1910,9898,0.8733617089778488,34,0.795881912184245,26
1911,9900,0.8557828229294941,71,0.7724681864335055,15
1912,9901,0.8968824613977783,33,0.7863934362669696,10
1913,9903,0.8826574242670603,34,0.8003934041733729,12
1914,9904,0.8691498939235027,52,0.8031268487440232,10
1915,9905,0.8928224135350373,33,0.7904886965023361,13
1916,9906,0.8266893612046147,34,0.7005672737400609,10
1917,9907,0.8199574307785246,34,0.7088281969248467,14
1918,9908,0.8141438529196058,34,0.7454367309878958,17
1919,9909,0.8954806387563348,33,0.8005366105948369,10
1920,9913,0.8300340596277495,34,0.7310419822461925,13
1921,9914,0.8245650208739653,33,0.7568045982590146,11
1922,9915,0.8462898023595214,38,0.7331897039672529,10
1923,9917,0.8237241697221334,33,0.7636110100682189,14
1924,9918,0.8305383721517425,32,0.7726570728991233,13
1925,9920,0.8488939352738711,43,0.7503281536266749,14
1926,9923,0.8478340981357213,34,0.7835600054705584,12
1927,9925,0.869073838619893,32,0.7926390604148343,11
1928,9926,0.8819619876952537,62,0.8123946125072307,15
1929,9927,0.8970589262769085,31,0.7568986874744366,13
1930,9928,0.8258018634574726,32,0.7605774944824847,16
1931,9929,0.8253026253945079,34,0.7675373341178251,18
1932,9930,0.8441656764795479,60,0.7929569297937497,15
1933,9931,0.8619285499856701,42,0.7435778687592377,12
1934,9932,0.8632167261899228,33,0.7522942626133629,17
1935,9935,0.8853294798608655,34,0.8384836166752685,11
1936,9936,0.897299388831121,31,0.7986374437553737,11
1937,9938,0.8547991140104562,33,0.7737437612709314,10
1938,9939,0.8892497174610106,32,0.8076245497944791,11
1939,9940,0.8507847070856744,57,0.7631300037630492,15
1940,9942,0.8798168456101029,30,0.8036727726193075,10
1941,9943,0.8801178191368272,32,0.7858280990060689,14
1942,9944,0.8806428398740714,33,0.7965414762199854,11
1943,9945,0.8022056439526903,34,0.7270469478918268,13
1944,9946,0.8324962598025906,33,0.7209652025249702,16
1945,9948,0.8804080184733979,32,0.7507531691782361,11
1946,9949,0.850499431735556,32,0.7483909709047285,10
1947,9950,0.8859594442357301,33,0.7751362390348666,9
1948,9951,0.8315462530418327,32,0.7677988769085938,12
1949,9952,0.7966566507914797,33,0.7533930153446083,9
1950,9954,0.8857185813137137,34,0.8017939569868272,11
1951,9956,0.8750797352720794,32,0.7988161881169882,9
1952,9957,0.8728184661279019,30,0.8015614438973072,15
1953,9958,0.8584334762554229,33,0.7692921328965939,10
1954,9959,0.823448758987049,34,0.7336184029187952,9
1955,9960,0.8716595595860377,31,0.7936830598861601,10
1956,9961,0.8322951100638514,33,0.7399919726170615,12
1957,9963,0.8195208840271362,31,0.741949511291824,10
1958,9964,0.8909912065054352,34,0.8168167969295673,17
1959,9965,0.8720970747828927,32,0.7785127743568994,10
1960,9966,0.8850237529599522,32,0.7982992683570146,13
1961,9967,0.8109804069480342,33,0.7576634620679131,12
1962,9968,0.8773663720326443,34,0.8193726564687535,22
1963,9969,0.8712273862396471,32,0.7667580960127632,11
1964,9970,0.8426670286137722,34,0.7551453652766862,9
1965,9971,0.8691166662333822,33,0.788772360143639,12
1966,9972,0.845093968444464,33,0.7460487948529915,10
1967,9974,0.8290340981446385,33,0.771284039818564,11
1968,9975,0.8500257020432136,34,0.759223651003763,22
1969,9976,0.8376477143673253,33,0.7851639563681951,16
1970,9977,0.8381052033766778,36,0.728480872503584,15
1971,9980,0.8231815062664585,33,0.7463009280026451,15
1972,9981,0.8557798361660802,32,0.789169415333924,14
1973,9982,0.8225564540012869,32,0.7544739530123109,10
1974,9983,0.8446510750466834,34,0.7707023886468772,11
1975,9984,0.8500342826810525,34,0.7648871766475912,11
1976,9985,0.8182512456874784,34,0.7443644623296187,28
1977,9986,0.846483226507177,33,0.776513554731997,17
1978,9987,0.8069862000593008,34,0.7465111860025906,12
1979,9988,0.8863463294056253,32,0.7996444119124434,11
1980,9989,0.8500613878798416,34,0.7878542280187321,14
1981,9990,0.8902529617120347,34,0.7810001401768831,24
1982,9991,0.8806296601015462,33,0.8070841560312738,10
1983,9992,0.8731450006904378,33,0.7744845746119841,11
1984,9993,0.8901765218034607,33,0.7994244685740268,10
1985,9994,0.827002842243328,50,0.7331736773199893,10
1986,9995,0.8817315654475458,47,0.7842566306702238,9
1987,9996,0.8748912836781747,39,0.7913665993070336,12
1988,9997,0.855225244946782,35,0.6774066209322759,9
1989,9998,0.8369401605371668,33,0.7607334841658472,10
1990,9999,0.808579846896037,32,0.7277328566741367,12
1991,10000,0.8586061768018719,33,0.795511564150042,13
1992,10001,0.8823459413197788,33,0.7951968270289281,11
1993,10002,0.9023454313253574,59,0.7937961287329404,24
1994,10003,0.8379768986387173,34,0.7916153815003014,11
1995,10004,0.8633488044671049,34,0.7981115093408311,17
1996,10005,0.8793120333790034,34,0.8019894905108063,9
1997,10006,0.8955418793594822,34,0.8310570977301418,12
1998,10007,0.8379972627205041,34,0.7486182024449709,12
1999,10008,0.8848020700262195,33,0.8039379938291541,10
